QKEY,DEVICE_TYPE_W144,SMUSE_a_W144,SMUSE_c_W144,SMUSE_d_W144,SMUSE_i_W144,SMUSE2_a_W144,SMUSE2_c_W144,SMUSE2_d_W144,SMUSE2_i_W144,SOCIALNEWS2_a_W144,SOCIALNEWS2_c_W144,SOCIALNEWS2_d_W144,SOCIALNEWS2_i_W144,FBWHY_a_W144,FBWHY_b_W144,FBWHY_c_W144,FBWHY_d_W144,FBWHY_e_W144,FBWHY_f_W144,FBWHY_g_W144,FBDEMOCRACY_W144,FBSOURCE_a_W144,FBSOURCE_b_W144,FBSOURCE_c_W144,FBSOURCE_d_W144,FBSOURCE_e_W144,FBTYPE_a_W144,FBTYPE_b_W144,FBTYPE_c_W144,FBTYPE_d_W144,FBACC_W144,FBINFLUENCE_W144,FBELSE_W144,FBWORN_W144,FBHARASS_W144,FBSHARE_W144,FBSHAREPOL_W144,FBWHYSP_a_W144,FBWHYSP_b_W144,FBWHYSP_c_W144,FBWHYSP_d_W144,FBWHYNTSP_a_W144,FBWHYNTSP_b_W144,FBWHYNTSP_c_W144,FBWHYNTSP_d_W144,FBSEEPOL_W144,FBPOLIDEO_W144,FBFREEEXP_W144,IGWHY_a_W144,IGWHY_b_W144,IGWHY_c_W144,IGWHY_d_W144,IGWHY_e_W144,IGWHY_f_W144,IGWHY_g_W144,IGDEMOCRACY_W144,IGSOURCE_a_W144,IGSOURCE_b_W144,IGSOURCE_c_W144,IGSOURCE_d_W144,IGSOURCE_e_W144,IGTYPE_a_W144,IGTYPE_b_W144,IGTYPE_c_W144,IGTYPE_d_W144,IGACC_W144,IGINFLUENCE_W144,IGELSE_W144,IGWORN_W144,IGHARASS_W144,IGSHARE_W144,IGSHAREPOL_W144,IGWHYSP_a_W144,IGWHYSP_b_W144,IGWHYSP_c_W144,IGWHYSP_d_W144,IGWHYNTSP_a_W144,IGWHYNTSP_b_W144,IGWHYNTSP_c_W144,IGWHYNTSP_d_W144,IGSEEPOL_W144,IGPOLIDEO_W144,IGFREEEXP_W144,XTWHY_a_W144,XTWHY_b_W144,XTWHY_c_W144,XTWHY_d_W144,XTWHY_e_W144,XTWHY_f_W144,XTWHY_g_W144,XTDEMOCRACY_W144,XTSOURCE_a_W144,XTSOURCE_b_W144,XTSOURCE_c_W144,XTSOURCE_d_W144,XTSOURCE_e_W144,XTTYPE_a_W144,XTTYPE_b_W144,XTTYPE_c_W144,XTTYPE_d_W144,XTACC_W144,XTINFLUENCE_W144,XTELSE_W144,XTWORN_W144,XTHARASS_W144,XTSHARE_W144,XTSHAREPOL_W144,XTWHYSP_a_W144,XTWHYSP_b_W144,XTWHYSP_c_W144,XTWHYSP_d_W144,XTWHYNTSP_a_W144,XTWHYNTSP_b_W144,XTWHYNTSP_c_W144,XTWHYNTSP_d_W144,XTSEEPOL_W144,XTPOLIDEO_W144,XTFREEEXP_W144,TTWHY_a_W144,TTWHY_b_W144,TTWHY_c_W144,TTWHY_d_W144,TTWHY_e_W144,TTWHY_f_W144,TTWHY_g_W144,TTDEMOCRACY_W144,TTSOURCE_a_W144,TTSOURCE_b_W144,TTSOURCE_c_W144,TTSOURCE_d_W144,TTSOURCE_e_W144,TTTYPE_a_W144,TTTYPE_b_W144,TTTYPE_c_W144,TTTYPE_d_W144,TTACC_W144,TTINFLUENCE_W144,TTELSE_W144,TTWORN_W144,TTHARASS_W144,TTSHARE_W144,TTSHAREPOL_W144,TTWHYSP_a_W144,TTWHYSP_b_W144,TTWHYSP_c_W144,TTWHYSP_d_W144,TTWHYNTSP_a_W144,TTWHYNTSP_b_W144,TTWHYNTSP_c_W144,TTWHYNTSP_d_W144,TTSEEPOL_W144,TTPOLIDEO_W144,TTFREEEXP_W144,F_METRO,F_AGECAT,F_GENDER,F_EDUCCAT,F_EDUCCAT2,F_RACETHNMOD,F_MARITAL,F_PARTY_FINAL,F_PARTYLN_FINAL,F_PARTYSUM_FINAL,F_PARTYSUMIDEO_FINAL,F_REG,F_INC_SDT1,F_IDEO,F_INTFREQ,F_INC_TIER2
202301001003,2,1,2,2,2,2,,,,1,,,,2,3,3,3,1,2,1,3,1,1,1,1,1,1,1,1,1,3,3,3,3,2,1,5,,,,,1,1,1,2,3,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,2,2,3,5,1,2,,2,3,1,9,3,1,2
201901021239,2,1,2,2,2,3,,,,2,,,,3,3,3,2,1,3,3,2,,,,,,1,1,1,1,,,,,2,1,5,,,,,1,1,1,3,3,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,2,2,3,1,3,2,,2,3,1,1,3,5,1
201901028034,2,1,2,2,1,2,,,3,2,,,2,3,3,3,2,2,3,3,3,,,,,,1,2,1,2,,,,,1,2,,,,,,,,,,4,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,1,1,3,3,2,3,,,,,,1,1,1,1,,,,,2,2,,,,,,,,,,4,2,1,1,3,1,1,5,5,1,3,2,2,3,2,4,3,4,2
201801023720,2,1,2,1,1,2,,3,4,1,,1,2,3,3,3,2,1,2,3,2,2,1,2,1,1,1,1,1,1,2,1,2,4,1,1,3,2,2,3,1,,,,,5,,1,1,1,2,1,1,1,3,1,1,1,1,1,1,1,1,1,1,3,1,2,2,1,1,3,1,1,3,1,,,,,2,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,1,1,3,2,1,1,,,,,,1,1,1,1,,,,,2,2,,,,,,,,,,3,2,1,1,1,2,1,5,3,1,2,,2,4,1,8,5,1,2
201801045369,1,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,1,1,5,1,1,1,,1,1,1,9,1,2,3
202201018258,1,1,2,2,2,4,,,,2,,,,3,3,2,1,1,2,3,2,,,,,,1,2,1,2,,,,,2,1,3,2,3,2,2,,,,,4,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,1,1,6,1,1,2,,2,4,1,9,5,1,3
201801107038,2,1,2,2,2,4,,,,2,,,,3,2,2,1,1,1,3,3,,,,,,1,1,1,1,,,,,3,1,4,2,3,3,1,,,,,3,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,1,1,6,1,1,1,,1,1,1,6,2,2,2
201901025137,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,1,3,2,1,1,3,1,1,2,1,5,3,2,2
201801177476,2,1,1,1,2,2,6,2,,1,2,1,,2,3,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,3,1,1,1,2,1,5,,,,,1,1,1,3,4,4,2,2,3,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,5,,,,,1,1,1,3,4,4,2,3,3,3,3,3,3,2,3,,,,,,1,1,1,1,,,,,1,2,,,,,,,,,,4,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,2,1,5,5,1,1,,1,1,1,8,2,1,2
201801118633,2,1,2,2,1,3,,,2,2,,,1,3,3,3,2,1,3,2,3,,,,,,1,2,2,2,,,,,1,1,3,3,3,3,3,,,,,3,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,1,3,2,2,1,1,1,2,1,2,1,1,1,1,3,1,2,3,3,2,,,,,,,,,,3,3,1,2,3,1,2,3,1,1,2,,2,3,1,6,3,2,2
202001007987,2,1,2,2,2,2,,,,1,,,,2,2,2,1,2,3,2,2,2,1,2,1,2,1,1,1,1,2,2,2,3,2,1,5,,,,,2,2,2,3,4,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,2,3,1,1,4,2,,2,3,1,1,3,2,1
202101008562,1,1,2,1,2,2,,5,,2,,2,,3,3,3,1,1,1,3,1,,,,,,1,1,1,2,,,,,2,1,4,2,3,3,3,,,,,4,2,2,3,3,3,2,1,2,3,3,,,,,,1,1,1,2,,,,,2,2,,,,,,,,,,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,1,1,6,1,6,2,,2,4,1,7,5,1,3
302362,2,1,2,2,2,2,,,,2,,,,3,3,3,3,1,3,3,3,,,,,,2,1,2,2,,,,,3,1,5,,,,,3,3,3,3,5,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,2,1,6,1,1,1,,1,2,1,1,3,1,1
201501211764,1,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,2,3,2,1,1,3,1,1,1,1,6,1,3,2
201901054013,2,2,1,2,2,,2,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,1,1,2,1,2,1,1,2,1,2,1,1,1,1,1,2,2,1,3,2,1,4,2,2,2,2,,,,,3,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,1,2,3,3,6,2,,2,3,1,4,3,2,2
201801182598,1,1,2,2,2,2,,,,1,,,,2,2,1,1,1,2,2,3,1,1,2,1,2,1,1,1,2,3,1,2,4,2,2,,,,,,,,,,4,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,2,1,6,1,1,1,,1,1,1,9,2,2,3
202201053748,1,1,2,2,1,1,,,3,2,,,2,3,2,3,1,1,1,2,2,,,,,,1,1,1,2,,,,,3,1,4,2,2,3,2,,,,,3,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,3,1,3,3,3,2,,,,,,1,2,1,2,,,,,3,2,,,,,,,,,,3,3,1,1,4,1,2,4,1,1,3,2,2,3,1,3,3,2,2
201501689262,1,1,2,1,1,1,,1,3,2,,2,2,3,3,3,2,3,1,2,3,,,,,,1,1,1,1,,,,,2,1,3,3,3,3,2,,,,,4,4,2,3,3,3,1,2,1,3,3,,,,,,1,1,1,2,,,,,2,1,5,,,,,3,1,3,1,4,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,3,1,3,2,3,3,,,,,,1,2,1,2,,,,,2,1,5,,,,,3,3,1,1,4,4,1,1,2,1,1,5,1,2,4,2,2,4,1,7,4,1,2
201801164598,1,1,2,2,2,3,,,,2,,,,3,3,3,3,1,3,3,2,,,,,,1,2,1,1,,,,,3,1,4,3,3,3,3,,,,,4,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,1,2,3,1,1,1,,1,2,1,7,3,3,2
202101011764,2,1,1,1,2,2,4,1,,2,2,2,,3,3,3,2,1,1,3,1,,,,,,1,1,1,1,,,,,2,1,3,3,1,1,1,,,,,3,3,2,3,2,3,3,1,1,3,1,,,,,,1,1,1,1,,,,,2,1,2,1,1,1,1,,,,,3,3,1,2,2,3,3,3,2,3,1,,,,,,2,1,2,1,,,,,3,1,4,3,3,1,1,,,,,3,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,2,2,4,1,1,3,1,1,1,1,7,1,1,2
202101000799,1,2,2,2,1,,,,2,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,1,3,3,2,1,1,2,1,1,1,1,99,1,2,3,2,2,3,1,2,,,,,,,,,,4,2,1,1,1,2,1,5,3,6,2,,2,4,1,6,4,2,2
303072,1,1,2,2,2,4,,,,2,,,,3,3,3,3,3,3,3,99,,,,,,2,2,2,2,,,,,99,2,,,,,,,,,,5,,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,1,3,1,1,6,4,1,1,1,3,9,2,2,3
201801167574,2,1,1,1,2,3,3,3,,1,1,2,,2,2,2,1,1,1,3,1,1,1,1,2,2,1,1,1,1,4,2,1,4,1,1,5,,,,,1,1,3,3,3,2,1,3,3,3,1,1,1,3,1,,,,,,1,2,1,2,,,,,2,1,5,,,,,1,1,2,3,5,,1,1,1,3,1,3,1,3,1,1,2,1,2,1,1,1,1,1,4,2,1,2,1,2,,,,,,,,,,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,1,1,6,1,2,2,,2,4,1,4,4,2,2
201801126667,2,1,2,1,2,2,,2,,1,,2,,2,2,3,1,1,1,1,2,1,1,1,1,2,1,1,1,1,3,2,3,3,1,1,5,,,,,1,1,1,2,3,3,1,3,3,3,1,1,1,1,3,,,,,,1,2,1,1,,,,,1,1,5,,,,,1,1,1,2,4,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,2,3,2,1,1,3,1,1,1,1,9,2,2,2
654498,1,1,2,2,2,2,,,,1,,,,2,2,2,1,1,1,3,3,1,1,1,1,1,1,1,1,1,3,1,1,3,2,1,3,1,2,2,2,,,,,3,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,2,1,5,1,2,2,,2,4,1,3,4,2,2
201801173787,1,2,1,2,2,,3,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,3,2,3,3,3,1,1,2,2,2,2,2,1,1,1,2,2,1,4,3,2,,,,,,,,,,2,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,1,1,5,1,1,2,,2,4,1,6,4,2,2
201801140040,1,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,2,1,5,1,1,1,,1,1,1,8,2,4,2
201801128986,2,1,2,2,2,2,,,,1,,,,3,3,2,3,1,2,3,3,2,1,1,1,1,1,1,1,2,4,2,3,3,2,1,4,2,3,3,1,,,,,4,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,2,1,6,1,2,1,,1,1,1,4,2,1,2
201701684328,2,1,2,2,2,2,,,,1,,,,1,2,2,2,1,1,2,99,1,1,1,1,1,1,1,1,1,2,2,3,2,1,99,,,,,,,,,,3,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,2,2,3,1,4,3,1,1,2,1,3,3,2,2
202301000714,2,1,2,1,1,4,,2,4,1,,2,2,1,1,1,2,1,2,3,1,2,1,2,1,2,1,2,2,2,3,3,2,3,2,2,,,,,,,,,,4,1,1,2,3,2,3,3,2,3,3,,,,,,2,2,2,2,,,,,3,2,,,,,,,,,,3,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,1,2,1,2,1,2,,,,,,1,1,1,2,,,,,3,2,,,,,,,,,,4,1,1,1,1,2,2,3,5,6,2,,2,3,1,2,3,1,1
202201001042,2,1,2,1,1,6,,6,4,2,,2,2,3,3,3,2,3,2,3,2,,,,,,1,1,1,1,,,,,2,1,5,,,,,3,3,3,3,3,1,2,3,3,3,3,3,3,3,3,,,,,,2,2,2,2,,,,,3,2,,,,,,,,,,5,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,3,1,3,3,3,3,,,,,,1,1,1,1,,,,,1,2,,,,,,,,,,3,3,1,2,3,1,2,3,2,4,2,,2,4,1,2,4,2,2
201501675331,1,1,2,2,2,5,,,,2,,,,3,3,3,1,2,2,2,2,,,,,,1,2,1,2,,,,,2,2,,,,,,,,,,3,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,1,1,5,2,1,3,2,2,4,1,9,5,1,3
202001004883,1,1,2,1,2,3,,3,,2,,2,,2,2,2,2,1,1,2,1,,,,,,1,1,1,2,,,,,2,1,5,,,,,2,2,3,3,4,3,2,2,2,3,2,2,1,2,1,,,,,,1,1,1,2,,,,,2,1,5,,,,,2,2,3,3,4,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,1,1,5,5,1,2,,2,4,1,5,5,2,2
202001017837,2,1,2,1,2,3,,6,,2,,2,,2,3,3,3,1,1,1,3,,,,,,1,2,1,2,,,,,2,1,4,2,2,2,2,,,,,4,3,2,3,3,3,3,1,2,3,3,,,,,,1,2,2,2,,,,,2,2,,,,,,,,,,4,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,2,2,3,1,1,1,,1,1,1,7,2,2,2
201901023916,2,1,2,2,1,3,,,5,2,,,2,3,3,3,2,1,1,3,2,,,,,,1,2,1,2,,,,,2,1,5,,,,,2,1,1,2,4,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,3,3,3,2,2,2,,,,,,2,1,2,2,,,,,3,2,,,,,,,,,,5,,1,1,3,2,1,5,1,1,3,1,1,1,3,8,2,1,2
201501689159,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,1,1,5,1,3,2,,2,4,1,9,4,1,3
202201001029,2,1,1,1,1,4,6,2,1,1,2,1,1,2,3,3,2,2,2,1,1,1,1,1,1,1,1,1,1,1,3,1,1,3,1,1,5,,,,,3,2,3,2,1,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,3,3,3,3,3,2,,,,,,2,2,2,2,,,,,1,2,,,,,,,,,,2,1,2,2,2,3,2,3,2,1,1,1,2,1,1,1,1,1,1,1,3,2,1,3,3,1,4,2,2,3,2,,,,,3,4,1,1,4,1,2,3,2,3,3,99,9,9,1,2,3,4,2
201801145861,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,1,2,3,1,1,4,1,1,2,1,9,3,2,2
201801167027,2,1,2,2,2,3,,,,1,,,,2,2,3,3,1,3,3,3,2,1,2,2,2,1,1,1,1,3,1,3,2,2,1,5,,,,,3,3,3,3,3,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,2,3,2,1,1,3,1,1,1,1,6,2,1,2
202101006272,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,2,1,5,2,6,3,2,2,3,1,9,3,1,3
202001008516,2,1,2,2,1,3,,,3,2,,,2,3,3,2,2,2,2,2,3,,,,,,2,2,1,2,,,,,3,2,,,,,,,,,,4,99,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,3,2,3,3,3,3,,,,,,1,2,1,2,,,,,3,2,,,,,,,,,,4,3,1,1,4,1,1,6,1,1,1,,1,2,1,9,3,2,3
202201043084,2,2,2,2,1,,,,2,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,1,1,3,2,2,2,,,,,,1,2,2,2,,,,,2,2,,,,,,,,,,5,,1,1,4,1,1,6,2,6,2,,2,4,1,4,4,3,2
201501680331,2,1,2,2,2,4,,,,2,,,,3,3,3,3,1,2,3,3,,,,,,1,1,1,2,,,,,1,1,4,1,2,2,2,,,,,4,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,1,1,5,1,1,2,,2,4,1,5,5,2,2
202001011739,3,1,2,2,2,4,,,,2,,,,3,3,2,1,1,1,2,1,,,,,,1,1,1,1,,,,,2,1,4,2,2,3,1,,,,,3,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,1,2,4,1,1,1,,1,1,1,5,1,2,2
202201035443,2,1,99,1,1,2,,5,2,2,,2,2,3,2,3,1,1,1,3,1,,,,,,1,1,1,2,,,,,1,1,4,2,1,2,1,,,,,3,3,1,3,2,3,2,1,2,3,1,,,,,,1,1,1,2,,,,,2,2,,,,,,,,,,3,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,3,1,2,2,3,1,,,,,,1,1,1,2,,,,,1,2,,,,,,,,,,3,3,1,1,3,2,2,4,3,2,3,2,2,3,1,1,3,2,1
202101009756,2,1,1,1,1,3,5,1,1,2,2,2,1,3,3,3,3,1,3,3,3,,,,,,2,2,1,2,,,,,2,2,,,,,,,,,,4,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,1,2,3,3,3,3,,,,,,1,1,1,1,,,,,1,2,,,,,,,,,,3,4,2,2,2,2,1,3,1,2,1,1,2,2,1,1,1,1,1,1,3,2,1,3,1,1,4,2,2,2,2,,,,,3,4,1,1,1,2,2,3,2,6,4,2,2,4,1,2,5,1,1
674200,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,1,1,5,1,1,3,1,1,2,1,6,3,2,2
201801091672,1,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,2,1,5,1,4,2,,2,4,1,1,5,2,1
201801181409,1,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,1,1,5,1,1,2,,2,4,1,9,4,2,2
202301000688,1,1,2,1,1,5,,3,5,2,,1,1,3,3,3,3,1,1,3,2,,,,,,1,1,1,1,,,,,1,2,,,,,,,,,,3,4,1,3,3,2,2,1,1,2,2,2,1,1,2,2,1,2,1,2,2,1,1,3,1,1,5,,,,,1,1,1,3,4,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,1,1,3,1,1,2,1,2,1,2,1,1,1,1,1,1,1,1,1,1,2,,,,,,,,,,3,4,1,1,1,1,1,5,5,6,3,2,2,4,1,9,5,1,3
202201029499,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,2,3,2,1,1,3,2,2,3,1,6,3,1,2
202201038102,1,1,2,2,2,5,,,,2,,,,3,3,3,3,1,3,3,3,,,,,,2,2,2,2,,,,,2,1,5,,,,,1,1,1,1,5,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,1,1,6,4,1,3,2,2,4,1,1,4,2,1
